data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2021,156814740,142370212,1,4,,,,37,34,F,10,20,R,34,
2021,158597474,143931540,1,8,,,,104,NS,X,99,50,,,
2021,156814741,142370213,1,8,,,,104,NS,X,99,50,,,
2021,156814742,142370214,1,4,,,,33,30,F,30,20,R,30,
2021,156814743,142370215,1,1,,,,104,NS,X,99,50,,,
2021,156814744,142370216,1,8,,,,104,NS,X,99,50,,,
2021,156814745,142370217,1,1,,,,104,NS,X,99,50,,,
2021,156814746,142370218,1,1,,,,104,NS,X,99,50,,,
2021,156814750,142370222,1,1,,,,104,NS,X,99,50,,,
2021,156814748,142370220,1,8,,,,104,NS,X,99,50,,,
2021,156814747,142370219,1,4,,,,30,27,F,30,20,R,27,
2021,156814749,142370221,1,4,,,,37,34,F,10,20,R,34,
2021,156814751,142370223,1,8,,,,104,NS,X,99,50,,,
2021,156814752,142370224,1,4,,,,42,39,F,10,20,R,39,
2021,156814753,142370225,1,4,,,,18,15,F,10,20,R,15,
2021,156814754,142370226,1,4,,,,32,29,M,10,20,R,29,
2021,156814755,142370227,1,4,,,,58,55,F,10,20,R,55,
2021,156814756,142370228,1,4,,,,51,48,F,10,20,R,48,
2021,156814760,142370231,1,4,,,,25,22,F,30,20,R,22,
2021,156814761,142370231,2,8,,,,104,NS,X,99,50,,,
2021,156814757,142370229,1,1,,,,104,NS,X,99,50,,,
2021,156814758,142370229,2,1,,,,104,NS,X,99,50,,,
2021,156814762,142370232,1,4,,,,52,49,F,10,20,R,49,
2021,156814759,142370230,1,4,,,,18,15,F,10,20,R,15,
2021,156814763,142370233,1,4,,,,26,23,F,30,20,N,23,
2021,156814764,142370234,1,8,,,,104,NS,X,99,50,,,
2021,156814765,142370235,1,8,,,,104,NS,X,99,50,,,
2021,156814766,142370236,1,8,,,,104,NS,X,99,50,,,
2021,156814767,142370237,1,4,,,,50,47,F,10,20,R,47,
2021,156814768,142370238,1,8,,,,104,NS,X,99,50,,,
2021,156814769,142370239,1,4,,,,40,37,M,10,20,R,37,
2021,156814770,142370240,1,8,,,,104,NS,X,99,50,,,
2021,156814771,142370241,1,4,,,,82,79,F,10,20,R,79,
2021,156814940,142370384,1,8,,,,104,NS,X,99,50,,,
2021,163367705,148112661,1,4,,,,33,30,F,30,20,R,30,
2021,156814939,142370383,1,4,,,,63,60,F,10,20,R,60,
2021,157459484,142932637,1,1,,,,104,NS,X,99,50,,,
2021,156814941,142370385,1,1,,,,104,NS,X,99,50,,,
2021,156814942,142370386,1,4,,,,37,34,M,10,20,R,34,
2021,156814944,142370388,1,4,,,,37,34,F,10,20,R,34,
2021,156814943,142370387,1,4,,,,32,29,M,10,20,N,29,
2021,157459485,142932638,1,1,,,,104,NS,X,99,50,,,
2021,156814947,142370391,1,4,,,,40,37,F,10,20,R,37,
2021,156814946,142370390,1,1,,,,104,NS,X,99,50,,,
2021,156814945,142370389,1,1,,,,104,NS,X,99,50,,,
2021,165686251,150147000,1,4,,,,59,56,F,10,20,,56,
2021,156814948,142370392,1,4,,,,40,37,F,10,20,R,37,
2021,156814949,142370393,1,8,,,,104,NS,X,99,50,,,
2021,156814950,142370394,1,8,,,,104,NS,X,99,50,,,
2021,156814951,142370395,1,4,,,,27,24,F,10,20,R,24,
2021,156814952,142370396,1,4,,,,27,24,M,10,20,R,24,
2021,156814957,142370400,1,4,,,,51,48,F,30,20,R,48,
2021,158600042,143933901,1,8,,,,104,NS,X,99,50,,,
2021,156814958,142370401,1,4,,,,38,35,F,10,20,R,35,
2021,158600043,143933902,1,4,,,,41,38,F,10,20,R,38,
2021,164079711,148740787,1,4,,,,24,21,F,30,20,,21,
2021,156814961,142370404,1,4,,,,35,32,F,30,20,R,32,
2021,156814960,142370403,1,4,,,,43,40,M,30,20,R,40,
2021,156814964,142370407,1,4,,,,22,19,M,10,20,R,19,
2021,163367706,148112662,1,8,,,,104,NS,X,99,50,,,
2021,156814963,142370406,1,8,,,,104,NS,X,99,50,,,
2021,156814965,142370408,1,8,,,,104,NS,X,99,50,,,
2021,156814966,142370409,1,4,,,,24,21,M,30,20,N,21,
2021,156814967,142370410,1,8,,,,104,NS,X,99,50,,,
2021,156814968,142370411,1,4,,,,37,34,M,30,20,R,34,
2021,156814969,142370412,1,4,,,,41,38,M,10,20,R,38,
2021,156814970,142370413,1,4,,,,45,42,M,10,20,R,42,
2021,156814971,142370414,1,8,,,,104,NS,X,99,50,,,
2021,156814972,142370415,1,1,,,,104,NS,X,99,50,,,
2021,157459486,142932639,1,1,,,,104,NS,X,99,50,,,
2021,156814973,142370416,1,4,,,,16,13,F,30,20,R,13,
2021,160418599,145529609,1,4,,,,54,51,F,10,20,R,51,
2021,156814975,142370418,1,4,,,,37,34,F,20,20,R,34,
2021,156814976,142370419,1,4,,,,37,34,F,10,20,R,34,
2021,156814977,142370420,1,4,,,,29,26,F,10,20,N,26,
2021,156814978,142370420,2,4,,,,4,01,F,10,20,R,01,
2021,156814979,142370420,3,4,,,,3,BB,F,10,20,R,,
2021,156814980,142370421,1,8,,,,104,NS,X,99,50,,,
2021,156814981,142370422,1,8,,,,104,NS,X,99,50,,,
2021,156814982,142370423,1,1,,,,104,NS,X,99,50,,,
2021,156814986,142370427,1,8,,,,104,NS,X,99,50,,,
2021,158600045,143933904,1,4,,,,32,29,F,20,20,R,29,
2021,158600046,143933904,2,4,,,,31,28,F,10,20,R,28,
2021,156814983,142370424,1,4,,,,34,31,F,10,20,R,31,
2021,156814984,142370425,1,8,,,,104,NS,X,99,50,,,
2021,156814985,142370426,1,8,,,,104,NS,X,99,50,,,
2021,156814987,142370428,2,8,,,,104,NS,X,99,50,,,
2021,156814988,142370429,2,8,,,,104,NS,X,99,50,,,
2021,156814989,142370430,1,1,,,,104,NS,X,99,50,,,
2021,156814990,142370431,1,8,,,,104,NS,X,99,50,,,
2021,156814992,142370433,1,4,,,,56,53,M,10,20,R,53,
2021,156814993,142370434,1,8,,,,104,NS,X,99,50,,,
2021,156814994,142370434,2,1,,,,104,NS,X,99,50,,,
2021,156814996,142370436,1,4,,,,33,30,F,10,20,R,30,
2021,156814997,142370437,1,1,,,,104,NS,X,99,50,,,
2021,156814998,142370438,1,4,,,,42,39,F,10,20,R,39,
2021,156814999,142370439,1,4,,,,67,64,M,10,20,N,64,
2021,156815000,142370440,1,4,,,,63,60,F,10,20,R,60,
2021,156815001,142370441,2,4,,,,45,42,F,10,20,R,42,
2021,156815002,142370442,1,4,,,,45,42,F,10,20,R,42,
2021,159345339,144594233,1,4,,,,43,40,F,30,20,R,40,
2021,156815003,142370443,1,8,,,,104,NS,X,99,50,,,
2021,156815228,142370632,1,8,,,,104,NS,X,99,50,,,
2021,159344547,144593540,1,8,,,,104,NS,X,99,50,,,
2021,159344548,144593540,2,4,,,,28,25,M,10,40,N,25,
2021,157458760,142931999,1,4,,,,38,35,F,10,20,R,35,
2021,157458761,142931999,2,4,,,,43,40,M,10,20,R,40,
2021,156815231,142370634,1,8,,,,104,NS,X,99,50,,,
2021,156815232,142370635,1,4,,,,41,38,M,10,20,R,38,
2021,156815233,142370636,1,1,,,,104,NS,X,99,50,,,
2021,158599069,143933002,1,8,,,,104,NS,X,99,50,,,
2021,156815235,142370638,1,8,,,,104,NS,X,99,50,,,
2021,157459224,142932401,1,1,,,,104,NS,X,99,50,,,
2021,156815236,142370639,1,4,,,,35,32,M,30,20,R,32,
2021,156815237,142370640,1,1,,,,104,NS,X,99,50,,,
2021,156815238,142370641,1,4,,,,33,30,M,10,20,R,30,
2021,156815239,142370642,1,1,,,,104,NS,X,99,50,,,
2021,156815240,142370643,1,8,,,,104,NS,X,99,50,,,
2021,156815241,142370644,4,4,,,,42,39,M,10,20,R,39,
2021,156815242,142370644,5,4,,,,46,43,M,10,20,R,43,
2021,156815243,142370644,1,4,,,,28,25,M,10,20,R,25,
2021,156815244,142370644,2,4,,,,36,33,M,10,20,R,33,
2021,156815245,142370644,3,4,,,,27,24,M,10,20,R,24,
2021,156815246,142370645,1,8,,,,104,NS,X,99,50,,,
2021,156815247,142370646,1,4,,,,51,48,F,10,10,N,48,
2021,156815250,142370649,1,8,,,,104,NS,X,99,50,,,
2021,156815248,142370647,1,4,,,,43,40,M,10,20,N,40,
2021,156815251,142370650,1,4,,,,22,19,F,10,20,R,19,
2021,156815252,142370651,1,4,,,,17,14,F,10,20,R,14,
2021,156815254,142370653,1,1,,,,104,NS,X,99,50,,,
2021,156815253,142370652,1,4,,,,40,37,M,10,20,R,37,
2021,156815255,142370654,1,4,,,,23,20,F,10,20,R,20,
2021,156815257,142370656,2,8,,,,104,NS,X,99,50,,,
2021,156815256,142370655,1,4,,,,19,16,M,10,20,R,16,
2021,156815258,142370657,1,1,,,,104,NS,X,99,50,,,
2021,156815259,142370658,1,1,,,,104,NS,X,99,50,,,
2021,156815260,142370658,2,1,,,,104,NS,X,99,50,,,
2021,156815264,142370662,1,4,,,,37,34,M,10,20,N,34,
2021,156815262,142370660,1,4,,,,50,47,M,10,20,R,47,
2021,156815263,142370661,1,4,,,,58,55,M,10,20,R,55,
2021,156815265,142370663,1,4,,,,28,25,F,40,20,R,25,
2021,159342119,144591406,1,4,,,,57,54,M,10,20,R,54,
2021,159342120,144591406,2,4,,,,36,33,M,10,20,R,33,
2021,159342121,144591406,3,1,,,,104,NS,X,99,50,,,
2021,156815266,142370664,1,8,,,,104,NS,X,99,50,,,
2021,156815270,142370666,1,8,,,,104,NS,X,99,50,,,
2021,157459225,142932402,1,4,,,,43,40,M,20,20,R,40,
2021,156815271,142370667,1,1,,,,104,NS,X,99,50,,,
2021,156815274,142370670,1,4,,,,48,45,F,30,20,R,45,
2021,157459226,142932403,1,1,,,,104,NS,X,99,50,,,
2021,156815088,142370522,1,8,,,,104,NS,X,99,50,,,
2021,156815275,142370671,1,4,,,,48,45,M,10,20,R,45,
2021,156815078,142370512,1,4,,,,44,41,F,10,20,R,41,
2021,156815080,142370514,1,4,,,,60,57,M,30,20,R,57,
2021,156815079,142370513,1,4,,,,55,52,F,10,20,R,52,
2021,158597477,143931543,1,4,,,,50,47,F,30,20,R,47,
2021,156815082,142370516,1,8,,,,104,NS,X,99,50,,,
2021,156815081,142370515,1,4,,,,40,37,F,10,20,R,37,
2021,156815086,142370520,1,4,,,,39,36,M,10,10,R,36,
2021,156815083,142370517,1,8,,,,104,NS,X,99,50,,,
2021,156815087,142370521,1,4,,,,47,44,M,10,20,R,44,
2021,156815084,142370518,1,8,,,,104,NS,X,99,50,,,
2021,156815085,142370519,1,8,,,,104,NS,X,99,50,,,
2021,157459884,142933004,2,5,3,10,,29,26,M,10,20,R,26,
2021,156815089,142370523,1,4,,,,29,26,F,10,20,R,26,
2021,156815090,142370524,1,4,,,,55,52,F,10,20,R,52,
2021,156815091,142370524,2,4,,,,44,41,F,10,20,R,41,
2021,157459885,142933005,1,1,,,,104,NS,X,99,50,,,
2021,157459886,142933006,1,8,,,,104,NS,X,99,50,,,
2021,156815092,142370525,1,8,,,,104,NS,X,99,50,,,
2021,156815093,142370526,1,8,,,,104,NS,X,99,50,,,
2021,156815095,142370528,1,8,,,,104,NS,X,99,50,,,
2021,157459887,142933007,1,1,,,,104,NS,X,99,50,,,
2021,163367708,148112664,1,8,,,,104,NS,X,99,50,,,
2021,156815097,142370530,2,4,,,,43,40,M,20,20,R,40,
2021,157459888,142933008,1,4,,,,37,34,F,30,20,R,34,
2021,156815096,142370529,1,4,,,,33,30,F,10,20,N,20,40
2021,156815098,142370531,1,8,,,,104,NS,X,99,50,,,
2021,156815099,142370532,1,4,,,,48,45,F,30,20,R,45,
2021,156815100,142370532,2,4,,,,27,24,F,20,20,R,24,
2021,156815101,142370533,1,1,,,,104,NS,X,99,50,,,
2021,157459889,142933009,1,8,,,,104,NS,X,99,50,,,
2021,156815102,142370534,1,1,,,,104,NS,X,99,50,,,
2021,156815104,142370536,1,4,,,,53,50,F,10,20,N,50,
2021,156815105,142370537,1,8,,,,104,NS,X,99,50,,,
2021,156815283,142370679,1,4,,,,33,30,F,10,20,N,30,
2021,159307449,144560613,1,4,,,,59,56,M,10,20,R,56,
2021,156815107,142370539,1,4,,,,29,26,F,10,20,R,26,
2021,158597479,143931545,1,4,,,,69,66,M,10,20,R,66,
2021,156815108,142370540,1,4,,,,28,25,M,10,20,N,25,
2021,156815109,142370541,1,1,,,,104,NS,X,99,50,,,
2021,158597481,143931547,1,4,,,,24,21,F,10,10,R,21,
2021,156815110,142370542,1,8,,,,104,NS,X,99,50,,,
2021,159342117,144591404,1,4,,,,35,32,M,10,20,R,32,
2021,156815112,142370544,1,4,,,,26,23,F,10,20,R,23,
2021,156815114,142370546,1,8,,,,104,NS,X,99,50,,,
2021,156815113,142370545,1,8,,,,104,NS,X,99,50,,,
2021,156815116,142370548,1,4,,,,18,15,F,30,20,R,15,
2021,157459209,142932387,1,8,,,,104,NS,X,99,50,,,
2021,156815119,142370551,3,1,,,,104,NS,X,99,50,,,
2021,156815117,142370549,1,4,,,,40,37,M,10,10,R,37,
2021,156815118,142370550,1,4,,,,38,35,M,10,20,R,35,
2021,156815120,142370552,1,4,,,,45,42,F,10,20,N,42,
2021,156815121,142370553,1,8,,,,104,NS,X,99,50,,,
2021,156815123,142370555,1,1,,,,104,NS,X,99,50,,,
2021,156815124,142370556,1,4,,,,37,34,M,10,20,R,34,
2021,156815122,142370554,1,4,,,,16,13,M,10,20,R,13,
2021,157459890,142933010,1,4,,,,30,27,M,10,20,R,27,
2021,156815125,142370557,1,1,,,,104,NS,X,99,50,,,
2021,156814773,142370243,1,4,,,,55,52,F,10,20,R,52,
2021,157459629,142932770,1,1,,,,104,NS,X,99,50,,,
2021,156814844,142370297,1,4,,,,27,24,M,30,20,R,24,
2021,156814845,142370298,1,8,,,,104,NS,X,99,50,,,
2021,156814846,142370299,1,4,,,,56,53,M,10,20,R,53,
2021,156814847,142370300,1,8,,,,104,NS,X,99,50,,,
2021,164079704,148740781,3,4,,,,34,31,F,30,20,,31,
2021,156814850,142370303,1,8,,,,104,NS,X,99,50,,,
2021,156814849,142370302,1,4,,,,58,55,M,10,20,R,55,
2021,156814851,142370304,1,4,,,,32,29,M,10,20,R,29,
2021,156814852,142370305,1,8,,,,104,NS,X,99,50,,,
2021,156814854,142370307,1,8,,,,104,NS,X,99,50,,,
2021,156814855,142370308,1,4,,,,65,62,M,10,20,R,62,
2021,156814857,142370310,1,4,,,,55,52,F,30,20,R,52,
2021,156814860,142370313,1,8,,,,104,NS,X,99,50,,,
2021,156814861,142370313,2,4,,,,45,42,F,30,20,N,42,
2021,159342112,144591400,1,4,,,,38,35,F,30,20,R,35,
2021,157459630,142932771,1,1,,,,104,NS,X,99,50,,,
2021,156814858,142370311,1,8,,,,104,NS,X,99,50,,,
2021,156814859,142370312,1,4,,,,31,28,F,10,20,R,28,
2021,156814862,142370314,1,8,,,,104,NS,X,99,50,,,
2021,156814863,142370315,1,4,,,,30,27,F,10,20,R,27,
2021,156814864,142370316,1,8,,,,104,NS,X,99,50,,,
2021,157459632,142932773,1,4,,,,28,25,F,30,20,N,25,
2021,157459633,142932773,2,8,,,,104,NS,X,99,50,,,
2021,156814865,142370317,1,4,,,,25,22,M,10,20,R,22,
2021,156814869,142370321,2,5,3,4,,37,34,M,10,20,R,34,
2021,156814866,142370318,1,1,,,,104,NS,X,99,50,,,
2021,156814867,142370319,1,4,,,,36,33,M,10,20,R,33,
2021,157459634,142932774,1,8,,,,104,NS,X,99,50,,,
2021,156814868,142370320,1,4,,,,36,33,F,10,20,R,33,
2021,156814870,142370322,1,4,,,,69,66,M,10,20,R,66,
2021,156814871,142370322,2,4,,,,62,59,M,10,20,R,59,
2021,157459635,142932775,1,1,,,,104,NS,X,99,50,,,
2021,156814872,142370323,1,4,,,,28,25,F,30,20,R,25,
2021,156814873,142370324,1,4,,,,49,46,M,10,20,R,46,
2021,156814874,142370325,1,8,,,,104,NS,X,99,50,,,
2021,156814875,142370326,1,8,,,,104,NS,X,99,50,,,
2021,156814876,142370327,1,4,,,,49,46,M,10,20,R,46,
2021,156814877,142370328,2,5,3,4,,33,30,M,10,20,R,30,
2021,156814878,142370328,1,1,,,,104,NS,X,99,50,,,
2021,164079707,148740784,1,4,,,,33,30,M,40,20,,30,
2021,164079708,148740784,2,4,,,,25,22,F,40,20,,22,
2021,156814881,142370330,1,4,,,,69,66,M,10,20,R,66,
2021,156814882,142370330,2,4,,,,67,64,F,10,20,R,64,
2021,156814883,142370330,4,3,,,,104,NS,X,99,50,,,
2021,157459636,142932776,1,1,,,,104,NS,X,99,50,,,
2021,159342114,144591402,1,4,,,,53,50,F,10,20,R,50,
2021,159342115,144591402,2,4,,,,18,15,F,10,20,R,15,
2021,156814887,142370333,1,4,,,,18,15,F,10,20,R,15,
2021,156814888,142370334,1,4,,,,47,44,M,10,20,R,44,
2021,156815006,142370446,1,4,,,,61,58,M,10,20,R,58,
2021,163369004,148113866,1,4,,,,19,16,F,30,20,N,16,
2021,163369005,148113866,2,8,,,,104,NS,X,99,50,,,
2021,156815004,142370444,1,8,,,,104,NS,X,99,50,,,
2021,156815005,142370445,1,4,,,,65,62,F,10,20,R,62,
2021,156815007,142370447,1,4,,,,36,33,F,30,20,R,33,
2021,156815008,142370448,1,8,,,,104,NS,X,99,50,,,
2021,163367707,148112663,1,8,,,,104,NS,X,99,50,,,
2021,156815010,142370450,1,1,,,,104,NS,X,99,50,,,
2021,156815013,142370453,1,4,,,,33,30,F,30,20,N,30,
2021,156815012,142370452,1,8,,,,104,NS,X,99,50,,,
2021,156815016,142370456,1,4,,,,66,63,M,10,20,R,63,
2021,156815014,142370454,1,4,,,,26,23,F,40,10,R,23,
2021,156815015,142370455,1,4,,,,21,18,M,10,20,R,18,
2021,156815017,142370457,1,8,,,,104,NS,X,99,50,,,
2021,157459227,142932404,1,1,,,,104,NS,X,99,50,,,
2021,157458759,142931998,1,4,,,,40,37,M,10,20,R,37,
2021,156815020,142370460,1,4,,,,50,47,F,10,20,R,47,
2021,157458857,142932086,1,4,,,,43,40,M,10,20,R,40,
2021,157458858,142932086,2,1,,,,104,NS,X,99,50,,,
2021,156815019,142370459,1,8,,,,104,NS,X,99,50,,,
2021,156815021,142370461,1,4,,,,32,29,F,10,20,R,29,
2021,156815022,142370462,1,4,,,,29,26,M,20,20,R,26,
2021,156815023,142370463,1,8,,,,104,NS,X,99,50,,,
2021,156815024,142370464,1,4,,,,21,18,M,30,20,R,18,
2021,156815025,142370464,2,3,,,,104,NS,X,99,50,,,
2021,156815026,142370465,1,1,,,,104,NS,X,99,50,,,
2021,156815027,142370466,1,1,,,,104,NS,X,99,50,,,
2021,156815028,142370467,1,4,,,,70,67,M,10,20,N,67,
2021,156815029,142370468,1,4,,,,58,55,M,10,20,R,55,
2021,156815030,142370469,1,4,,,,19,16,M,30,20,R,16,
2021,156815031,142370470,1,1,,,,104,NS,X,99,50,,,
2021,156815032,142370471,1,4,,,,86,83,M,10,20,R,83,
2021,156815033,142370472,1,4,,,,42,39,M,20,20,R,39,
2021,156815034,142370473,1,4,,,,28,25,F,10,20,N,25,
2021,156815035,142370474,1,4,,,,23,20,M,98,40,N,20,
2021,158599072,143933005,1,8,,,,104,NS,X,99,50,,,
2021,158599073,143933006,1,8,,,,104,NS,X,99,50,,,
2021,158599074,143933007,1,8,,,,104,NS,X,99,50,,,
2021,158599075,143933008,1,8,,,,104,NS,X,99,50,,,
2021,158599076,143933009,1,3,,,,104,NS,X,99,50,,,
2021,157459228,142932405,1,4,,,,43,40,M,10,20,R,40,
2021,157459229,142932405,2,1,,,,104,NS,X,99,50,,,
2021,157459230,142932406,1,1,,,,104,NS,X,99,50,,,
2021,156815037,142370476,1,4,,,,21,18,F,30,20,R,18,
2021,165686258,150147005,1,8,,,,104,NS,X,99,50,,,
2021,165686259,150147005,2,4,,,,57,54,M,10,20,,54,
2021,158599077,143933010,1,4,,,,30,27,F,10,20,R,27,
2021,158599078,143933010,2,8,,,,104,NS,X,99,50,,,
2021,158599001,143932936,1,8,,,,104,NS,X,99,50,,,
2021,158598014,143932034,1,4,,,,49,46,F,30,20,R,46,
2021,158598015,143932035,1,8,,,,104,NS,X,99,50,,,
2021,158598017,143932037,3,4,,,,55,52,F,10,20,R,52,
2021,158598020,143932040,1,1,,,,104,NS,X,99,50,,,
2021,158598019,143932039,1,4,,,,29,26,F,30,20,R,26,
2021,158598022,143932042,1,4,,,,38,35,M,20,20,R,35,
2021,158598024,143932044,1,8,,,,104,NS,X,99,50,,,
2021,158598025,143932045,1,4,,,,24,21,M,10,20,R,21,
2021,158598026,143932046,1,4,,,,28,25,F,20,20,R,25,
2021,158598027,143932047,1,8,,,,104,NS,X,99,50,,,
2021,158598028,143932048,1,4,,,,24,21,F,10,20,R,21,
2021,158598029,143932049,1,1,,,,104,NS,X,99,50,,,
2021,158598030,143932050,1,8,,,,104,NS,X,99,50,,,
2021,156815126,142370558,1,4,,,,50,47,M,20,20,R,47,
2021,156815127,142370558,2,1,,,,104,NS,X,99,50,,,
2021,158598032,143932052,1,8,,,,104,NS,X,99,50,,,
2021,158598034,143932054,1,4,,,,63,60,F,10,20,R,60,
2021,157459637,142932777,1,4,,,,30,27,M,10,20,R,27,
2021,158598033,143932053,1,4,,,,46,43,M,30,20,R,43,
2021,158598036,143932056,1,4,,,,27,24,M,10,20,R,24,
2021,158598037,143932057,1,8,,,,104,NS,X,99,50,,,
2021,158598038,143932058,1,4,,,,24,21,M,20,20,N,21,
2021,158598039,143932060,1,4,,,,43,40,F,10,20,R,40,
2021,158598042,143932061,1,4,,,,34,31,F,30,20,R,31,
2021,157459638,142932778,1,4,,,,40,37,M,20,20,R,37,
2021,158598043,143932062,1,4,,,,29,26,M,10,10,R,26,
2021,158598045,143932064,1,1,,,,104,NS,X,99,50,,,
2021,157459639,142932779,1,4,,,,53,50,F,10,20,R,50,
2021,158598046,143932065,1,1,,,,104,NS,X,99,50,,,
2021,156815128,142370559,1,4,,,,30,27,M,98,40,R,27,
2021,158598048,143932067,1,1,,,,104,NS,X,99,50,,,
2021,157459640,142932780,1,1,,,,104,NS,X,99,50,,,
2021,158598050,143932069,1,4,,,,22,19,F,10,20,N,19,
2021,158598049,143932068,1,4,,,,25,22,F,10,20,R,22,
2021,158598052,143932071,1,4,,,,33,30,F,10,20,R,30,
2021,158598053,143932072,1,8,,,,104,NS,X,99,50,,,
2021,158598054,143932072,2,1,,,,104,NS,X,99,50,,,
2021,158598058,143932076,1,8,,,,104,NS,X,99,50,,,
2021,158598055,143932074,1,4,,,,19,16,F,10,10,R,16,
2021,158598057,143932075,1,1,,,,104,NS,X,99,50,,,
2021,160418623,145529626,1,8,,,,104,NS,X,99,50,,,
2021,156815129,142370560,1,4,,,,27,24,M,10,20,R,24,
2021,158598062,143932080,1,4,,,,60,57,F,30,20,R,57,
2021,158598063,143932081,1,8,,,,104,NS,X,99,50,,,
2021,158598066,143932084,1,8,,,,104,NS,X,99,50,,,
2021,158598065,143932083,1,4,,,,51,48,F,10,20,R,48,
2021,158598068,143932086,1,8,,,,104,NS,X,99,50,,,
2021,158598072,143932090,1,8,,,,104,NS,X,99,50,,,
2021,158598069,143932087,1,4,,,,35,32,F,10,20,N,32,
2021,158598070,143932088,1,1,,,,104,NS,X,99,50,,,
2021,158598074,143932092,1,8,,,,104,NS,X,99,50,,,
2021,158598075,143932093,1,4,,,,26,23,F,10,20,R,23,
2021,157459641,142932781,1,1,,,,104,NS,X,99,50,,,
2021,158598077,143932095,1,4,,,,29,26,F,10,20,R,26,
2021,158598081,143932099,1,1,,,,104,NS,X,99,50,,,
2021,158598079,143932097,1,4,,,,73,70,F,10,20,R,70,
2021,158598083,143932101,1,8,,,,104,NS,X,99,50,,,
2021,158598084,143932102,1,4,,,,63,60,F,10,20,R,60,
2021,158598086,143932104,1,4,,,,28,25,F,10,20,R,25,
2021,158597482,143931548,1,8,,,,104,NS,X,99,50,,,
2021,157458809,142932044,1,4,,,,55,52,F,10,20,R,52,
2021,156815130,142370561,1,4,,,,43,40,F,10,20,R,40,
2021,156815131,142370561,2,4,,,,23,20,F,30,20,N,20,
2021,156815132,142370561,3,4,,,,28,25,F,10,20,N,25,
2021,156815133,142370561,4,4,,,,38,35,F,30,20,R,35,
2021,156815134,142370561,11,4,,,,33,30,M,98,20,N,30,
2021,156815135,142370561,12,4,,,,18,15,M,10,20,R,15,
2021,156815136,142370561,13,4,,,,51,48,F,30,20,N,48,
2021,156815137,142370561,14,4,,,,24,21,F,30,20,N,21,
2021,156815138,142370561,15,4,,,,43,40,M,30,20,R,40,
2021,156815139,142370561,5,4,,,,25,22,F,30,20,N,22,
2021,156815140,142370561,6,4,,,,34,31,F,30,20,N,31,
2021,156815141,142370561,7,4,,,,37,34,F,30,20,R,34,
2021,156815142,142370561,8,4,,,,84,81,M,10,20,R,81,
2021,156815143,142370561,9,4,,,,68,65,M,30,20,N,65,
2021,156815144,142370561,10,4,,,,30,27,M,10,20,N,27,
2021,156815145,142370561,16,8,,,,104,NS,X,99,50,,,
2021,159307458,144560622,2,4,,,,78,75,F,10,20,R,75,
2021,158597484,143931550,1,1,,,,104,NS,X,99,50,,,
2021,158597486,143931552,1,1,,,,104,NS,X,99,50,,,
2021,158597487,143931553,1,4,,,,31,28,M,20,20,R,28,
2021,158597489,143931555,1,1,,,,104,NS,X,99,50,,,
2021,156815146,142370562,1,8,,,,104,NS,X,99,50,,,
2021,157459488,142932641,1,1,,,,104,NS,X,99,50,,,
2021,158597492,143931558,1,4,,,,38,35,F,10,20,R,35,
2021,158597490,143931556,1,4,,,,45,42,M,10,20,R,42,
2021,156815147,142370563,1,4,,,,42,39,F,30,20,R,39,
2021,156815148,142370564,1,4,,,,61,58,M,10,20,R,58,
2021,158597493,143931559,1,1,,,,104,NS,X,99,50,,,
2021,158597495,143931561,1,4,,,,93,90,M,10,20,R,90,
2021,158597496,143931561,2,8,,,,104,NS,X,99,50,,,
2021,164079731,148740806,2,4,,,,33,30,M,10,20,,30,
2021,158597499,143931564,1,8,,,,104,NS,X,99,50,,,
2021,158597498,143931563,1,4,,,,25,22,F,20,20,R,22,
2021,165374567,149869801,1,8,,,,104,NS,X,99,50,,,
2021,165374568,149869801,3,4,,,,52,49,F,10,20,,49,
2021,158597500,143931565,1,4,,,,38,35,F,10,20,R,35,
2021,158597501,143931566,1,1,,,,104,NS,X,99,50,,,
2021,158597503,143931568,1,4,,,,58,55,M,10,20,R,55,
2021,158597506,143931571,1,4,,,,26,23,F,10,20,R,23,
2021,158597507,143931571,2,4,,,,26,23,M,10,20,R,23,
2021,158597508,143931571,3,4,,,,28,25,F,10,20,R,25,
2021,158597509,143931571,4,4,,,,28,25,M,10,20,R,25,
2021,158597504,143931569,1,4,,,,41,38,F,10,20,R,38,
2021,158597510,143931572,1,4,,,,79,76,M,10,20,R,76,
2021,157459491,142932643,1,1,,,,104,NS,X,99,50,,,
2021,158597512,143931574,1,4,,,,29,26,F,10,20,N,26,
2021,157459492,142932644,1,4,,,,53,50,M,10,20,R,50,
2021,158597514,143931576,1,4,,,,46,43,M,10,20,R,43,
2021,158597513,143931575,1,1,,,,104,NS,X,99,50,,,
2021,157459494,142932646,1,1,,,,104,NS,X,99,50,,,
2021,158597517,143931579,1,4,,,,24,21,F,10,20,R,21,
2021,158597516,143931578,1,1,,,,104,NS,X,99,50,,,
2021,158597519,143931581,1,4,,,,59,56,F,30,20,R,56,
2021,157459495,142932647,1,4,,,,59,56,F,30,20,R,56,
2021,157459496,142932648,1,1,,,,104,NS,X,99,50,,,
